test_index,true_label,disagreement,cluster_0,cluster_1,cluster_2
388,1,0.1641017531929323,0.7315005979977831,0.7152346285662055,0.5673988448048508
657,0,0.16395442981236313,0.2288515427989637,0.28451954706331123,0.3928059726113268
392,0,0.16335883052566855,0.19054377286339816,0.21864305921176808,0.3539026033890667
1361,1,0.16242790751667363,0.514202245637883,0.4939607022640607,0.35177433812120934
1775,1,0.16171014585967933,0.15118151631381746,0.19823525879819784,0.3128916621734968
1641,0,0.16160349175273414,0.5814519927222427,0.5981968797661514,0.4365933880134173
351,0,0.16097247711655618,0.14597101465530557,0.19380901277117196,0.30694349177186175
786,1,0.1599076395440585,0.2549587825416257,0.27834988284449114,0.4148664220856842
1084,1,0.15881159946071255,0.7711246052508975,0.7884632924136246,0.629651692952912
640,1,0.1586658067099751,0.8393463950140267,0.8812352526549067,0.7225694459449316
1381,0,0.15842899987925507,0.38627247748447957,0.47254081193462477,0.5447014773637346
1845,0,0.1583262278511029,0.6156690365797722,0.586183531305882,0.45734280872866934
335,0,0.15820877985961457,0.29041890734856934,0.29659774233476427,0.4486276872081839
1561,1,0.15801040105505487,0.5299758186466151,0.5983836582374278,0.4403732571823729
1798,0,0.15795318008892845,0.6690547285592642,0.5994156969183699,0.5111015484703357
1415,1,0.1575546050441642,0.44179147265420116,0.46585884453186704,0.5993460776983653
438,0,0.15737848666800067,0.15551317550549612,0.18621462666033703,0.3128916621734968
1352,0,0.15722179539622708,0.14841818623967348,0.18613266292045946,0.30563998163590056
479,0,0.15722179539622708,0.14841818623967348,0.18613266292045946,0.30563998163590056
1259,1,0.1568089318845679,0.5026157950819946,0.5232331438387849,0.6594247269665625
1386,0,0.1566498523137939,0.34960186516274017,0.3236783863375952,0.48032823865138913
956,0,0.15636656502198953,0.8527231113526275,0.8621877749373685,0.705821209915379
566,1,0.15616167672524028,0.8387896733277708,0.8787311226701718,0.7225694459449316
981,1,0.15421209035172406,0.36277047124468853,0.3479757603441899,0.502187850695914
117,1,0.15375719122845644,0.8460877050450276,0.8746208955327661,0.7208637043043097
252,0,0.15358139688198424,0.7109539765708662,0.720980241686835,0.5673988448048508
1476,1,0.1532924773080786,0.38888907938982137,0.3581048080119208,0.5113972853199994
1844,1,0.15231696990029037,0.45513360631995586,0.4601242993557339,0.6074505762202462
655,1,0.15163125977911285,0.8460133039641492,0.8406597329801067,0.6943820441850364
316,1,0.15163125977911285,0.8460133039641492,0.8406597329801067,0.6943820441850364
1659,0,0.15146771212236804,0.6088105208510374,0.5883655544003502,0.45734280872866934
1022,0,0.15131513907144545,0.29731254813673846,0.3039167113736057,0.4486276872081839
123,0,0.15115087722507847,0.8342957474628001,0.8534319001505025,0.702281022925424
649,0,0.15082419165601763,0.5585712696185678,0.5381507327164718,0.4077470779625502
415,1,0.15059786816252274,0.9070045074951104,0.92800006561519,0.7774021974526673
1028,0,0.15021427897548573,0.4794697970338564,0.4657150873809367,0.32925551805837067
1009,1,0.15019984684716037,0.7658663851319456,0.7780709356773562,0.6278710888301958
1296,0,0.14972671457562545,0.351783920732949,0.28380280401879915,0.20205720615732356
1839,0,0.14953026602495056,0.5680290081128084,0.5666216306471713,0.41849874208785787
1029,1,0.1480923453141786,0.8636965806616496,0.8670959143552008,0.7190035690410223
1273,1,0.1477293171344246,0.9096609209362634,0.9251315145870919,0.7774021974526673
94,0,0.14547455878803314,0.3534487704291286,0.3264779611037086,0.20797421164109545
1091,0,0.14530645273300452,0.521596661893319,0.5339944740301205,0.38868802129711594
125,1,0.1452496960819759,0.8078073566576981,0.8475307190074,0.702281022925424
1363,0,0.14498522888205245,0.3430656706379743,0.29407014370770307,0.4390553725897555
1037,0,0.14385654261831954,0.5196380104142587,0.5426519090915264,0.39879536647320685
1495,1,0.14318258614080637,0.2695776180970133,0.25761760490370417,0.40080019104451053
12,0,0.14318258614080637,0.2695776180970133,0.25761760490370417,0.40080019104451053
214,1,0.14248379003455836,0.8420617609135,0.8048997784686952,0.6995779708789417
92,1,0.14207426386909272,0.5167021990560231,0.49630254959269465,0.3746279351869304
1144,0,0.1419910218583995,0.18835971499165904,0.18627381368604484,0.32826483554444436
965,1,0.14075324364299513,0.3056870121605056,0.3147782087689716,0.4464402558035007
96,1,0.14048576970000315,0.7287107097172988,0.7501634344469559,0.6096776647469527
311,1,0.14034961161366852,0.17361366707922302,0.17492671684145136,0.31396327869289153
761,0,0.1402181993868188,0.6384379546618936,0.6153066448166972,0.4982197552750748
600,0,0.13977217366609768,0.5468629939819228,0.5216979077627022,0.40709082031582516
260,1,0.13866270503762324,0.6204265769946323,0.6481271094048,0.5094644043671768
980,0,0.1384812266056734,0.4799635879252371,0.5439177520766896,0.6184448145309105
863,1,0.1373984321346028,0.5082147200148659,0.5614406901245106,0.4240422579899078
34,1,0.13699956540716185,0.6415471477743415,0.5744126231928965,0.5045475823671797
656,1,0.13662835543750163,0.5052683443420171,0.5442852585279876,0.6418966997795187
37,0,0.13618758304427642,0.44649967388206196,0.39251976474378336,0.31031209083778555
376,0,0.13609453569798574,0.5734654425635933,0.5130484787519038,0.4373709068656076
1553,1,0.13597769993261288,0.8852564933781996,0.9115197621219928,0.7755420621893799
1049,0,0.13490742954774015,0.8009261404528288,0.8328151452510508,0.6979077157033107
184,0,0.13476153748715114,0.6267994157283389,0.6430529517284579,0.5082914142413067
1295,1,0.13451884041593543,0.8340968112948771,0.793562632213739,0.6995779708789417
1169,0,0.1342303385981385,0.7903189196758086,0.7470778003352387,0.6560885810776701
319,1,0.13408247437676202,0.7533715937979041,0.76460601453318,0.630523540156418
1510,1,0.1339360236327174,0.8282925292027381,0.8547997279370271,0.7208637043043097
327,0,0.1339025499492622,0.8027271430318015,0.8342009799988943,0.7002984300496321
1671,1,0.13340774340831546,0.4846330788384065,0.4886716513774298,0.618040822246722
1515,1,0.13273160903523462,0.8506735938377458,0.8998313122787687,0.767099703243534
798,0,0.13261102540712327,0.22296580238507951,0.23266656502707397,0.3555768277922028
436,0,0.13247617562594344,0.2506672498864068,0.2585902649265232,0.38314342551235026
186,1,0.13243547558334912,0.9098376730360164,0.9092374324785817,0.7774021974526673
1115,1,0.13242076134493985,0.8904769364892081,0.8580044186109447,0.7580561751442683
362,1,0.13241913865828525,0.40110192865110134,0.38590530516142685,0.5183244438197121
195,0,0.13234940185516444,0.16026222896802259,0.17368332069739745,0.29261163082318703
1500,1,0.13220117027516076,0.903814704877055,0.909603367727828,0.7774021974526673
401,1,0.13219243020834048,0.5936017853538671,0.6161437098185518,0.7257942155622076
1638,1,0.1316539226360044,0.5755073979181756,0.5774400761409354,0.70716132055418
1781,0,0.1313561692265955,0.3205991534364139,0.25584790735859514,0.1892429842098184
709,1,0.13119177773489527,0.49980773643088766,0.5726089682939819,0.4414171905590866
586,1,0.13112655095101344,0.7555730420547968,0.8384492509327146,0.7073226999817012
650,0,0.13075971497709216,0.2449477358296593,0.20748428612595643,0.3382440011030486
1800,0,0.1307478294852364,0.27961342337405143,0.27005236155927415,0.40080019104451053
411,0,0.1303470189191962,0.3498793949678042,0.3869573552937152,0.4802264138870004
623,0,0.130211996567414,0.26645009774161255,0.2596577213916098,0.3898697179590238
1813,1,0.13008797414217588,0.8108851961818112,0.8458340871598842,0.7157461130177083
1238,1,0.12995789237218852,0.05450521153933544,0.0936978691708645,0.18446310391152396
456,0,0.12995789237218852,0.05450521153933544,0.0936978691708645,0.18446310391152396
551,1,0.12995789237218852,0.05450521153933544,0.0936978691708645,0.18446310391152396
774,1,0.129352149889445,0.8275395402262683,0.8296505799390771,0.7002984300496321
669,1,0.12909620663703092,0.47342129566890073,0.42257918707976655,0.3443250890318698
1628,1,0.12885205590227605,0.5861948646309454,0.542928928934819,0.45734280872866934
1413,1,0.12876233652172864,0.888320001732319,0.8623975008739726,0.7595576652105903
2,0,0.1286811290305767,0.43378662999849704,0.4179789384538366,0.5466600674844133
1605,0,0.1283444740406824,0.4964773244670889,0.5208245499442795,0.6248217985077713
1438,0,0.12821911480450876,0.2952273952805968,0.2552408394694131,0.3834599542739219
302,1,0.1274415504544899,0.8113883036114241,0.83005521736171,0.70261366690722
303,1,0.12682822210734201,0.25152980166409716,0.24680459067826538,0.3736328127856074
1072,1,0.12668412583013877,0.4179025727502095,0.3755037248657752,0.502187850695914
1015,0,0.12665190081607422,0.1659597300071128,0.18664724231113,0.29261163082318703
533,0,0.12654742907557284,0.3420604764102399,0.3405090120097247,0.21551304733466706
1668,1,0.12607971514008154,0.8207802143560975,0.8415254197621141,0.7154457046220326
1837,0,0.12514095892957633,0.5132155538599873,0.5450305956733049,0.6383565127895636
1138,0,0.12486196352906465,0.29538722631985004,0.26220052998467336,0.387062493513738
99,0,0.12446938333300728,0.8098680827709818,0.8188514275180436,0.6943820441850364
274,0,0.12425089847204962,0.6473140039303679,0.6437703333666915,0.5230631054583182
1786,1,0.1240410546757148,0.8112914726377061,0.8263220776011388,0.702281022925424
527,0,0.12347661757335247,0.0632859792672285,0.0949208421681635,0.18676259684058097
84,0,0.12347661757335247,0.0632859792672285,0.0949208421681635,0.18676259684058097
441,0,0.12343510178975026,0.18074183892537765,0.19522242878340998,0.3041769407151279
492,1,0.12336874558151467,0.44308670116464555,0.47580365048725554,0.5664554467461602
402,0,0.12326607616832647,0.2815106568750159,0.27753411487618407,0.40080019104451053
618,1,0.12323718804926787,0.8987792502386478,0.8901591633030542,0.7755420621893799
1455,1,0.12311323078593295,0.8971538029089907,0.8794823319810233,0.7740405721230578
1225,0,0.12306751745658723,0.58526550644667,0.6021938956885662,0.47912637823197896
1689,1,0.12265201717025909,0.3894753214983645,0.3222399936738107,0.2668233043281054
785,0,0.12229141819551725,0.38186592809978226,0.3426301710569835,0.46492158925250077
626,0,0.122115523011816,0.48804873437319335,0.4812617357846363,0.6033772587964523
864,1,0.12201094896217313,0.3035909832254145,0.2678587689968507,0.3898697179590238
1192,1,0.12178042307443515,0.8176283601330555,0.8153397558017311,0.6958479370586204
715,1,0.12144271813217344,0.574771284320258,0.5247739039200362,0.6462166220522096
1123,1,0.12091779836681571,0.6096150278424464,0.5456611920323378,0.48869722947563066
455,0,0.12082407842693355,0.193139200265958,0.20827426569967383,0.31396327869289153
1019,1,0.12081933127850508,0.8906735008728847,0.8697269332661075,0.7698541695943796
1570,0,0.12076989788001924,0.14331420610985668,0.17058676923046492,0.2640841039898759
921,0,0.12073944591059302,0.22334891073333282,0.22027942476861126,0.3410188706792043
1090,1,0.12064947764994732,0.46846424818714955,0.4684148081693026,0.3478147705372022
355,1,0.12016154697117842,0.5426294817886828,0.5905385608812292,0.6627910287598612
1110,1,0.12011079836506966,0.8853394407427414,0.8892668759612713,0.7691560775962016
531,1,0.11998993423876159,0.4119690620841073,0.3923860571549115,0.5123759913936731
424,0,0.11998771762446137,0.38364578847378844,0.38005301080047316,0.2636580708493271
278,0,0.11995744593337954,0.8013703774857373,0.8222384688588036,0.702281022925424
545,0,0.11960445299525183,0.06560962819549157,0.10734693707693188,0.1852140811907434
1007,0,0.11904353885244068,0.36797786015859607,0.40505084452286205,0.48702139901103675
1170,0,0.11889589207545506,0.1970912607343846,0.19506738661743647,0.31396327869289153
1298,1,0.11888876099177526,0.4591699318180815,0.4670385279924571,0.5780586928098568
1143,1,0.11888876099177526,0.4591699318180815,0.4670385279924571,0.5780586928098568
1275,1,0.1188072326806624,0.5344623608267923,0.5417931849183591,0.42298595223769675
1245,1,0.11856150625230633,0.8215049201324133,0.8433274546576792,0.7247659484053729
881,1,0.11847478713825077,0.8919570706829403,0.886534318784708,0.7734822835446895
1814,0,0.11841806996193668,0.18446481890356195,0.20942543778308853,0.30288288886549863
1560,0,0.11831553594402172,0.3075585201538401,0.26247350330519315,0.1892429842098184
458,1,0.11830141846688813,0.7519522318331447,0.8162091341701988,0.6979077157033107
211,0,0.11819341137866962,0.08771262799577174,0.07104957283114877,0.1892429842098184
1757,0,0.11787895862406389,0.5528570396583435,0.5433844820814199,0.43497808103427965
1447,1,0.11781680753688303,0.24374688640050465,0.31522232493393804,0.3615636939373877
1102,1,0.11780741431104347,0.6752062874041694,0.6609924258679869,0.557398873093126
1816,1,0.1177206334635662,0.8636612610834947,0.8755876805830132,0.757867047119447
724,1,0.1173842095345603,0.7812170856119233,0.815291925237871,0.6979077157033107
1458,1,0.11734366283324327,0.8722954757184613,0.8370451867019445,0.7549518128852181
428,1,0.11723266776781005,0.5725111290014977,0.6432071345506222,0.5259744667828121
379,1,0.11722218211294266,0.5946487901037932,0.6151550159473947,0.7118709722167359
245,1,0.11715847979168958,0.5658948470874591,0.5886792220045862,0.6830533268791487
1592,0,0.11689422698609417,0.337397821769887,0.34051812443952295,0.22362389745342878
1045,1,0.1168580977418211,0.5441765500800457,0.5617566417577141,0.6610346478218668
746,0,0.11685134507970013,0.32675035709798483,0.26972908690892206,0.2098990120182847
1694,0,0.11669507225628478,0.18769384929907487,0.15932635890436314,0.2760214311606479
286,0,0.11666692930371328,0.0712587392615473,0.08547647819219352,0.18792566856526058
966,1,0.11662317476315676,0.5886632615159972,0.6458911843653821,0.705286436279154
1094,0,0.11661529459147885,0.31652042095328625,0.31086922160308716,0.427484516194566
1820,1,0.11656956848769806,0.8065606062210855,0.7799858172253968,0.6899910377333874
1568,0,0.11648334549589834,0.8959301938394104,0.888948452597385,0.7794468483435121
997,1,0.116270581404878,0.5343520827978094,0.5626426758366121,0.4463720944317341
936,0,0.1160311438679475,0.27195609049546754,0.21077065075572426,0.32680179462367176
301,0,0.1160213243987967,0.2669008845873745,0.28342135882479347,0.3829222089861712
133,0,0.11598299330512668,0.06923108788561672,0.10552981354059834,0.1852140811907434
42,1,0.11580831414904619,0.37248940380841056,0.3440847921390482,0.4598931062880944
880,1,0.11577311525418843,0.7792904460639823,0.8180541381796125,0.702281022925424
608,1,0.11559091924192788,0.530572906808057,0.5405656015167488,0.6461638260499849
191,1,0.1155428946519359,0.8071413540291872,0.8309885992739685,0.7154457046220326
1027,1,0.11542437849503251,0.5739203976355719,0.6248887828622093,0.5094644043671768
1563,1,0.11538128190012553,0.5702296794763678,0.6230971897313158,0.5077159078311902
607,1,0.11532887339960785,0.4922058042420311,0.4498345461083105,0.37687693084242324
871,1,0.11524674388876494,0.4698343183766284,0.48638508624275495,0.5850810622653934
365,0,0.11524674388876494,0.4698343183766284,0.48638508624275495,0.5850810622653934
132,1,0.1152150134591301,0.7395176711255823,0.7337270767628146,0.6243026576664522
162,1,0.11506910062141823,0.31768977350905864,0.3638211103529989,0.43275887413047687
483,1,0.11504507043201229,0.6579662841538717,0.7403831108597736,0.6253380404277613
1661,0,0.11497362854410549,0.08323714405439687,0.07351837838649349,0.18849200693059898
580,0,0.1147468677268702,0.28919266797940324,0.25312056661949406,0.36786743434636426
1180,1,0.11449942438348626,0.8828692965714485,0.8758938637019397,0.7683698721879623
778,0,0.1144500642840236,0.613616738786909,0.6444501293777034,0.5300000650936798
1190,1,0.11380564876593954,0.3194701178129912,0.2282782054051229,0.20566446904705163
1129,0,0.1134033021136619,0.5924766532546336,0.6129227141546586,0.4995194120409967
523,0,0.11336250611306675,0.8790255888995501,0.890764703565734,0.7774021974526673
1768,1,0.11330222201760387,0.6831745657489403,0.6778023364932486,0.5698723437313364
1822,0,0.11325223101640808,0.2230641252924918,0.22628465345228516,0.3363163563088999
663,0,0.11305447625120918,0.16267002658820207,0.19638872061512055,0.27572450283941125
85,0,0.11297975592067805,0.29057781760270324,0.31073509206022293,0.4035575735233813
1204,1,0.11286446253616778,0.875824028421529,0.8526626040530004,0.7629595658853612
1588,1,0.11279605233919665,0.8810083577928117,0.8886967597255419,0.7759007073863452
1032,1,0.11258101422285716,0.6310288859502766,0.6313090378159918,0.5187280235931346
221,0,0.11236461275785475,0.2944011893540914,0.2890688447226813,0.40143345748053605
1524,1,0.11228471797015283,0.8896869154228201,0.881077332934763,0.7774021974526673
337,0,0.1119685214273351,0.49446769120372186,0.44801409910765844,0.38249916977638676
386,1,0.11161458649589273,0.5322364056247592,0.5289499118434413,0.640564498339334
633,0,0.11156004094022365,0.27690550520002505,0.306663262074779,0.3884655461402487
1004,0,0.11144324435907987,0.15146703653282617,0.16050583126706286,0.26291028089190605
1268,0,0.11115821079670292,0.15406828137711528,0.11631484575198796,0.22747305654869088
955,0,0.11115821079670292,0.15406828137711528,0.11631484575198796,0.22747305654869088
1554,1,0.11111856545314641,0.5776187528518847,0.5803885201102185,0.46926995465707205
1317,1,0.11105344363656679,0.078612386392002,0.08211420357772642,0.1896658300285688
334,0,0.11101967409219458,0.08373345361837266,0.077642977613598,0.18866265170579258
991,0,0.11096392749677822,0.22513831771261059,0.31274924847137486,0.3361022452093888
1039,1,0.11083465996989628,0.752126821090955,0.8309968953169407,0.7201622353470444
767,1,0.11077775652292776,0.8757868446705741,0.8588407388165737,0.7650090881476463
1173,1,0.11076126828460753,0.8511196066534527,0.8827454660549976,0.7719841977703901
584,0,0.11075435517316995,0.4130482515379562,0.40995407604482753,0.5207084312179975
904,0,0.1106182601199871,0.24580253108203587,0.2468655562451619,0.35642079120202297
947,1,0.11058890312350544,0.5678436712829306,0.6307725913210046,0.678432574406436
1068,1,0.11052507295324965,0.40517708801808394,0.4101686625710865,0.5157021609713336
467,1,0.11037978471006471,0.8677548622240758,0.8246911483942465,0.7573750775140111
1305,1,0.11027860522479249,0.87602360706715,0.88533102040453,0.7750524151797376
1351,0,0.11027648006525459,0.3280797955496094,0.2767860134484834,0.387062493513738
1578,0,0.11007150997144816,0.2999377039257659,0.28589763548121017,0.3959691454526583
68,1,0.1100007515068363,0.6495415835845832,0.6875562013937295,0.5775554498868932
816,0,0.10981941976201859,0.6686473222607583,0.6555675787008369,0.5588279024987397
1269,0,0.1095615535940711,0.3906028569196029,0.41459615330242267,0.500164410513674
886,1,0.1095242590849333,0.4573390296221355,0.44034986692643635,0.3478147705372022
697,0,0.10949545549962414,0.365640758606696,0.3818944382576745,0.4751362141063201
218,1,0.10945751668255144,0.7307143326692778,0.7470805888413422,0.6376230721587908
418,0,0.10941771140428941,0.2334443367068078,0.2637411209467845,0.3428620481110972
1001,0,0.10940313349916636,0.49510842596647037,0.510746347457686,0.6045115594656367
1725,0,0.10926572767112047,0.4717834278845295,0.4806954213838763,0.58104915555565
1688,0,0.10885047400617888,0.07791212283440209,0.09075941315438894,0.18676259684058097
1774,1,0.10868326704934345,0.44308905621774114,0.4503099245355968,0.5517723232670846
116,0,0.10866468961466103,0.29715669654526,0.24225738062544036,0.18849200693059898
874,0,0.10866468961466103,0.29715669654526,0.24225738062544036,0.18849200693059898
1069,0,0.10864725247101344,0.07581585144051052,0.08995895001400822,0.18446310391152396
324,0,0.10846334710607257,0.07599975680545139,0.08857092442953325,0.18446310391152396
1713,0,0.10828194055364199,0.3055539852636802,0.2578134219678457,0.36609536252148767
974,0,0.10822748777093694,0.5528071600509299,0.5605573487175988,0.6610346478218668
449,0,0.10797646290070945,0.46909788647767786,0.43074827689636525,0.3611214235769684
491,1,0.1077231993547324,0.7162443793606659,0.7690842011974159,0.6613610018426835
1513,0,0.10759056418627377,0.6545851193016708,0.7362635510655121,0.6286729868792383
505,0,0.10754131454537866,0.168934165573252,0.20494165956388574,0.27647548011863066
1506,1,0.10740020804097117,0.6764760298814867,0.6710853946238452,0.5690758218405155
1449,0,0.10740020804097117,0.6764760298814867,0.6710853946238452,0.5690758218405155
647,1,0.10740020804097117,0.6764760298814867,0.6710853946238452,0.5690758218405155
129,1,0.10725119776166181,0.7913928964675643,0.7922871175166024,0.6850359197549406
358,1,0.10725119776166181,0.7913928964675643,0.7922871175166024,0.6850359197549406
6,1,0.10725119776166181,0.7913928964675643,0.7922871175166024,0.6850359197549406
628,0,0.10724694697803255,0.2213168081072847,0.22567517432306186,0.32856375508531727
349,1,0.10724694697803255,0.2213168081072847,0.22567517432306186,0.32856375508531727
687,0,0.1071916437387277,0.6708431049800984,0.6425581909235832,0.5636514612413707
1146,0,0.1071730621070538,0.49733849735858293,0.5043495482918943,0.6045115594656367
1147,0,0.10704358593354357,0.5909004175277891,0.594999309241844,0.4879557233083004
230,1,0.10701881445667139,0.5486971906657157,0.5294772426128662,0.6364960570695376
1799,1,0.10676815401358258,0.3088057988286292,0.2995010784653814,0.40626923247896396
1473,0,0.10669146668993967,0.6522715330479819,0.6467995142470596,0.5455800663580422
517,0,0.10654526882065174,0.8416572618376497,0.7974057460216534,0.7351119930169979
1726,0,0.10645235386880131,0.4644665529536503,0.4718237186714341,0.36537136480263277
88,0,0.10624068366950187,0.15983164337938413,0.16562583977308634,0.266072327048886
960,1,0.10602341659915032,0.42086444875793355,0.41370457183051373,0.5197279884296641
1098,1,0.10599090309640474,0.4422824147005438,0.4440430526623367,0.5482733177969485
1284,1,0.1059478892507888,0.8791728695654804,0.881848596637134,0.7759007073863452
1254,1,0.10564578191768431,0.3528808197180911,0.3225433028046745,0.42818908472235884
1518,0,0.10564170897164116,0.5681757037054596,0.602922998601568,0.4972812896299268
1690,0,0.1054828816341552,0.49417446110061536,0.5243531984412949,0.5996573427347706
118,1,0.10538734136951033,0.8842005024694761,0.8693907931793112,0.7788131610999658
287,1,0.10524354129478475,0.30385862801336205,0.3393894640600124,0.4091021693081468
1703,1,0.10517030589125409,0.5338545767324734,0.547517430276603,0.6390248826237275
250,0,0.10503952227468366,0.17068498056472758,0.18170231139677476,0.27572450283941125
760,0,0.10480591387887839,0.6172076351350375,0.6413237041519214,0.7220135490139159
901,0,0.10477985036412085,0.30435912743952526,0.26212958741254233,0.3669094377766632
1433,1,0.10475930832145075,0.7684754958950089,0.774104998101664,0.6693456897802132
1074,1,0.10470361781866966,0.5622586313727345,0.5958153867648015,0.6669622491914041
620,1,0.10434000638678842,0.4403614709769462,0.48317679370605754,0.5447014773637346
169,1,0.10375597798509184,0.4232094591910186,0.4357685888138645,0.33201261082877265
818,1,0.10369650192610369,0.41803747367223204,0.43570911275487634,0.33201261082877265
54,0,0.10366440572732682,0.628069678521636,0.6464857116534836,0.7317340842489628
698,0,0.10355083415504229,0.37716119643792967,0.32410604321042263,0.2736103622828874
1013,1,0.10345836957173238,0.8745924419483815,0.8614604740087268,0.7711340723766491
1372,0,0.10339564711113608,0.3723452161153381,0.34566562738477097,0.268949569004202
1442,1,0.10334990935567556,0.3658582709980723,0.3528585987038094,0.456208508059485
999,0,0.10319220443762023,0.409460496598865,0.4310298094197171,0.32783760498209685
987,0,0.10278193773305588,0.2756962208559159,0.26805766191172464,0.3708395996447805
1177,0,0.10272838896605457,0.306445804090865,0.26809001823166695,0.3708184071977215
179,0,0.10269330075296473,0.28456807607359647,0.31008536750182625,0.3872613768265612
1260,0,0.10258663675664448,0.2980831410709593,0.34764471964936644,0.40066977782760377
